Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
KSRTC (Kerala) - 2901,Low Floor AC Seater 2+2,05:00,11:15,06h 15m,INR 383,17 Seats available,"4.7
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2717,Super Fast Non AC Seater (2+3),05:19,11:05,05h 46m,INR 209,40 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2809,Super Fast Non AC Seater (2+3),05:55,11:40,05h 45m,INR 269,47 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 3322,Low Floor AC Seater 2+2,06:02,11:08,05h 06m,INR 383,1 Seat available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 247,Super Fast Non AC Seater (2+3),06:34,12:45,06h 11m,INR 230,43 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 691,Super Fast Non AC Seater (2+3),07:24,13:25,06h 01m,INR 269,45 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2817,Super Fast Non AC Seater (2+3),07:40,13:10,05h 30m,INR 269,49 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 834,Super Fast Non AC Seater (2+3),07:54,12:45,04h 51m,INR 220,43 Seats available,"2.9
15",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 1874,Low Floor AC Seater 2+2,08:54,14:25,05h 31m,INR 383,4 Seats available,"2.9
16",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2882,Super Fast Non AC Seater (2+3),09:54,15:15,05h 21m,INR 220,43 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2381,Low Floor AC Seater 2+2,10:02,15:08,05h 06m,INR 383,1 Seat available,"3.0
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 780,Super Fast Non AC Seater (2+3),13:20,19:10,05h 50m,INR 269,49 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 277,Super Fast Non AC Seater (2+3),13:25,18:55,05h 30m,INR 269,34 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 722,Super Fast Non AC Seater (2+3),13:34,19:25,05h 51m,INR 269,41 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 3195,Swift Deluxe Non AC Air Bus (2+2),15:25,20:20,04h 55m,INR 360,8 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),16:00,21:30,05h 30m,INR 269,42 Seats available,"1.8
7",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),16:30,22:20,05h 50m,INR 269,47 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2819,Super Fast Non AC Seater (2+3),16:55,22:15,05h 20m,INR 269,47 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),17:00,22:15,05h 15m,INR 230,44 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),17:10,22:45,05h 35m,INR 269,44 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),17:10,23:50,06h 40m,INR 261,43 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),18:00,00:35,06h 35m,INR 261,41 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),18:05,00:50,06h 45m,INR 401,31 Seats available,"2.7
22",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 665,Super Fast Non AC Seater (2+3),18:20,00:15,05h 55m,INR 269,45 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),18:36,23:16,04h 40m,INR 401,15 Seats available,"3.2
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),18:45,00:00,05h 15m,INR 293,21 Seats available,"1.7
18",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 699,Super Fast Non AC Seater (2+3),18:59,00:45,05h 46m,INR 255,43 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 1211,AC MULTI AXLE,19:10,00:05,04h 55m,INR 750,34 Seats available,"2.3
27",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 3323,Low Floor AC Seater 2+2,19:11,00:27,05h 16m,INR 383,1 Seat available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),19:41,01:25,05h 44m,INR 255,38 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 590,Super Express Non AC Seater Air Bus (2+2),19:59,00:45,04h 46m,INR 278,34 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 486,Super Express Non AC Seater Air Bus (2+2),20:05,00:30,04h 25m,INR 309,22 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),20:29,01:50,05h 21m,INR 288,8 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 557,Super Express Non AC Seater Air Bus (2+2),21:00,03:00,06h 00m,INR 278,34 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,03:10,05h 35m,INR 261,28 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,03:10,05h 24m,INR 269,38 Seats available,"3.8
19",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,03:30,05h 20m,INR 269,44 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),22:10,02:30,04h 20m,INR 268,30 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,03:21,05h 06m,INR 309,14 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 368,AC MULTI AXLE,22:25,03:05,04h 40m,INR 750,45 Seats available,"2.5
22",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),22:30,02:45,04h 15m,INR 299,26 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,03:35,05h 01m,INR 231,36 Seats available,"4.4
14",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,02:30,03h 55m,INR 230,44 Seats available,"3.2
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 1751,Super Express Non AC Seater Air Bus (2+2),22:51,04:01,05h 10m,INR 293,33 Seats available, ,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,03:52,04h 57m,INR 309,10 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
A1 Travels,NON A/C Semi Sleeper (2+2),01:00,06:30,05h 30m,INR 550,13 Seats available,3.7,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),01:25,04:30,03h 05m,INR 799,10 Seats available,4.3,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06h 15m,INR 900,39 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Holy Maria Travels,A/C Semi Sleeper (2+2),20:50,02:10,05h 20m,INR 700,35 Seats available,3.7,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05h 35m,INR 800,8 Seats available,"4.5
25",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Sona Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:45,05h 45m,INR 800,22 Seats available,3.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
UFO Bus,A/C Sleeper (2+1),21:15,02:45,05h 30m,899,13 Seats available,4.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Semi Sleeper (2+2),21:30,02:15,04h 45m,INR 899,25 Seats available,"3.9
20",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
UFO Bus,Volvo A/C Semi Sleeper (2+2),21:30,02:45,05h 15m,648,6 Seats available,4.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Cochin Bus,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 900,8 Seats available,New,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
SG Travels,Bharat Benz A/C Sleeper (2+1),21:45,02:30,04h 45m,INR 849,24 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Arya Travels,A/C Sleeper (2+1),21:45,03:15,05h 30m,INR 849,22 Seats available,3.2,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),21:45,03:00,05h 15m,INR 899,15 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Sonia Travels,A/C Semi Sleeper (2+2),21:50,02:45,04h 55m,INR 600,37 Seats available,3.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,03:00,05h 00m,INR 600,19 Seats available,"4.8
21",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,INR 699,12 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,INR 649,27 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),22:15,02:29,04h 14m,INR 680,32 Seats available,3.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 700,23 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:30,05h 31m,INR 800,31 Seats available,"3.7
34",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),01:30,07:00,05h 30m,INR 500,21 Seats available,"1.6
10",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Shajees Motors,A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,INR 600,20 Seats available,"2.9
48",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Galaxy Tours,A/C Semi Sleeper (2+2),21:45,02:30,04h 45m,INR 500,34 Seats available,2.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Blue Bird Travels,A/C Seater Push Back (2+2),21:50,02:50,05h 00m,INR 549,9 Seats available,1.5,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Greenline kerala,A/C Seater Push Back (2+2),22:01,02:45,04h 44m,INR 550,18 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:00,05h 01m,INR 700,28 Seats available,"2.8
21",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:59,04:30,04h 31m,INR 750,25 Seats available,"2.2
25",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),21:00,02:00,05h 00m,INR 1000,27 Seats available,"4.8
12",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),21:25,02:05,04h 40m,INR 1099,25 Seats available,4.3,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),22:40,03:40,05h 00m,1370,4 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),23:59,04:30,04h 31m,INR 1099,18 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,04:50,04h 51m,INR 999,23 Seats available,"4.4
6",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:45,03:00,04h 15m,INR 1000,19 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:00,04h 15m,INR 1100,22 Seats available,"2.7
9",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
KSRTC (Kerala) - 713,Super Fast Non AC Seater (2+3),04:30,10:45,06h 15m,INR 285,11 Seats available,"4.8
11",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 894,Super Fast Non AC Seater (2+3),07:01,13:11,06h 10m,INR 273,14 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 933,Super Fast Non AC Seater (2+3),09:00,15:10,06h 10m,INR 273,19 Seats available,"4.3
12",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),10:15,16:05,05h 50m,INR 285,35 Seats available,"4.4
37",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1164,Super Fast Non AC Seater (2+3),12:02,18:35,06h 33m,INR 273,36 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),13:25,19:15,05h 50m,INR 285,27 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),14:01,20:16,06h 15m,INR 273,29 Seats available,"3.5
10",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),14:46,20:45,05h 59m,INR 306,15 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,14:50,20:20,05h 30m,INR 391,3 Seats available,"4.2
16",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),15:45,21:35,05h 50m,INR 285,43 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1378,AC MULTI AXLE,16:20,21:25,05h 05m,INR 494,5 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 712,Super Fast Non AC Seater (2+3),16:45,22:30,05h 45m,INR 285,50 Seats available,"3.4
11",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,16:50,23:05,06h 15m,INR 391,17 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),17:00,23:00,06h 00m,INR 285,48 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),17:35,01:00,07h 25m,INR 398,14 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 370,AC MULTI AXLE,17:45,23:45,06h 00m,INR 494,31 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),18:30,00:00,05h 30m,INR 285,47 Seats available,"3.4
12",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),18:35,00:45,06h 10m,INR 356,13 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 380,Swift Deluxe Non AC Air Bus (2+2),18:50,01:00,06h 10m,INR 356,9 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),19:20,02:15,06h 55m,INR 419,14 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),21:35,04:30,06h 55m,INR 419,31 Seats available,"3.5
21",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,05:50,07h 20m,INR 319,39 Seats available,"3.6
30",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),22:50,03:45,04h 55m,INR 473,17 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1585,Swift Deluxe Non AC Air Bus (2+2),23:15,06:10,06h 55m,INR 419,17 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
SAAM BUS,VE A/C Sleeper (2+1),00:30,06:45,06h 15m,833,4 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06h 00m,INR 700,26 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Suraj Holidays,NON AC Seater / Sleeper 2+1,23:55,06:00,06h 05m,INR 750,28 Seats available,4.2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
NS Transports,Non A/C Seater / Sleeper (2+1),23:57,06:30,06h 33m,INR 750,19 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
NS Transports,Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,INR 749,12 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
National travels and logistics,NON A/C Sleeper (2+1),00:40,06:15,05h 35m,699,18 Seats available,3.5,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Usha Transport,NON A/C Sleeper (2+1),01:00,06:50,05h 50m,650,14 Seats available,2.6,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
DA Transports,A/C Sleeper (2+1),00:35,06:55,06h 20m,INR 899,10 Seats available,3.6,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Usha Transport,NON A/C Sleeper (2+1),01:00,06:50,05h 50m,INR 600,14 Seats available, ,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:30,23:16,05h 46m,INR 600,2 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
A1 Travels,Non A/C Seater / Sleeper (2+1),23:40,06:45,07h 05m,INR 600,25 Seats available,1.4,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 700,34 Seats available,"1.4
6",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
MMK Travels,A/C Seater / Sleeper (2+1),00:30,07:30,07h 00m,INR 900,7 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
National travels and logistics,A/C Sleeper (2+1),01:00,07:00,06h 00m,950,5 Seats available,3.5,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Suraj Holidays,VE A/C Sleeper (2+1),01:10,07:30,06h 20m,INR 1050,9 Seats available,4.2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),03:15,09:00,05h 45m,INR 899,13 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Bharathi Travels,A/C Sleeper (2+1),05:00,10:00,05h 00m,INR 1490,10 Seats available,3.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),05:30,10:00,04h 30m,INR 1100,28 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
PSK Travels,Bharat Benz A/C Sleeper (2+1),06:00,10:30,04h 30m,INR 890,15 Seats available,3.6,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),22:45,03:15,04h 30m,INR 2500,49 Seats available,3.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,05:30,05h 35m,INR 899,25 Seats available,3.4,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
SKS Tours & Travels,A/C Sleeper (2+1),23:59,05:40,05h 41m,899,17 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
NS Transports,VE A/C Sleeper (2+1),23:59,07:30,07h 31m,INR 1050,16 Seats available,4.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),05:20,11:00,05h 40m,INR 1600,21 Seats available,1.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),02:20,08:25,06h 05m,INR 285,37 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
KSRTC (Kerala) - 1126,Super Fast Non AC Seater (2+3),03:16,09:31,06h 15m,INR 273,31 Seats available,"4.2
22",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
KSRTC (Kerala) - 1127,Super Fast Non AC Seater (2+3),05:01,11:16,06h 15m,INR 273,21 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
KSRTC (Kerala) - 788,Super Fast Non AC Seater (2+3),07:00,13:00,06h 00m,INR 285,11 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
KSRTC (Kerala) - 2132,Swift Deluxe Non AC Air Bus (2+2),07:30,13:30,06h 00m,INR 463,20 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
