Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),00:15,05:05,04h 50m,713,2 Seats available,4.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Zingbus Plus,A/C Sleeper (2+1),00:20,05:00,04h 40m,1071,1 Seat available,4.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),12:55,19:05,06h 10m,424,33 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),20:00,00:30,04h 30m,558,22 Seats available,3.1,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),23:00,03:30,04h 30m,700,41 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Ashok Bus Service,VE A/C Seater / Sleeper (2+1),00:30,04:50,04h 20m,INR 499,1 Seat available,"4.6
5",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),00:30,04:50,04h 20m,INR 599,5 Seats available,4.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Baru travels,A/C Seater / Sleeper (2+2),00:35,04:50,04h 15m,539,18 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Baru travels,A/C Seater / Sleeper (2+2),00:35,05:05,04h 30m,539,46 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,VE A/C Seater / Sleeper (2+1),01:00,05:10,04h 10m,INR 630,2 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
RK Holiday,A/C Seater / Sleeper (2+2),01:15,06:00,04h 45m,INR 675,26 Seats available,3.2,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),12:55,18:00,05h 05m,399,36 Seats available,3.2,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),04:50,08:55,04h 05m,INR 788,46 Seats available,"3.6
117",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),06:55,11:25,04h 30m,INR 788,39 Seats available,"3.5
162",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),08:25,12:45,04h 20m,INR 788,40 Seats available,"3.9
131",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),12:55,18:30,05h 35m,399,34 Seats available,"4.5
6",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),09:20,14:00,04h 40m,874,32 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),09:20,13:30,04h 10m,874,32 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),09:20,14:00,04h 40m,874,32 Seats available,3.2,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Awadh Travels,A/C Sleeper (2+1),23:45,04:45,05h 00m,584,24 Seats available,3.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Harikesh Tour N Travels,A/C Sleeper (2+1),23:50,04:45,04h 55m,481,18 Seats available,4.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:35,19:15,04h 40m,INR 788,42 Seats available,"3.7
214",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:50,21:55,05h 05m,INR 949,53 Seats available,3.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:50,21:45,04h 55m,INR 949,53 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
New Pal Travels,A/C Sleeper (2+1),23:55,05:15,05h 20m,540,25 Seats available,3.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Zimindara Travels,AC Sleeper (2+1),17:30,23:30,06h 00m,INR 649,34 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,01:00,06h 00m,INR 600,38 Seats available,3.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,23:58,04h 43m,INR 699,17 Seats available,"4.2
32",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),23:00,04:15,05h 15m,692,17 Seats available,"4.2
23",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02:00,06h 00m,INR 959,23 Seats available,"4.8
22",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:30,05h 00m,INR 880,33 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:40,01:30,04h 50m,INR 730,31 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Shiv Mohan Travels,AC Sleeper (2+1),21:00,03:30,06h 30m,INR 523.81,36 Seats available,3.1,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,03:00,06h 00m,INR 589,33 Seats available,4.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),21:00,00:30,03h 30m,INR 999,24 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),21:30,02:10,04h 40m,998,5 Seats available,4.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:40,05h 00m,INR 1089,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:50,03:55,06h 05m,INR 1199,7 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Travel Point,A/C Seater / Sleeper (2+2),22:00,02:15,04h 15m,994,50 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),22:30,02:45,04h 15m,INR 999,20 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
FlixBus,Bharat Benz A/C Sleeper (2+1),22:35,04:30,05h 55m,INR 545.54,11 Seats available,4.1,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Moon Light Travels Katra,A/C Sleeper (2+1),22:35,04:20,05h 45m,637,22 Seats available,"4.4
16",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40,03:40,05h 00m,INR 1057,35 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),22:50,04:55,06h 05m,INR 1099,47 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Jamna Travels-Jammu,AshokLeyland Stile A/C,23:00,04:30,05h 30m,INR 550,16 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,03:30,04h 30m,817,19 Seats available,"4.8
17",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Gola Bus Service,A/C Seater/Sleeper (2+1),23:15,03:50,04h 35m,INR 755,18 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:25,04:20,04h 55m,INR 800,42 Seats available,"4.1
29",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:30,04:40,05h 10m,1215,36 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 899,11 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 789,35 Seats available,"3.4
10",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),23:43,03:40,03h 57m,INR 899,14 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:45,05:15,05h 30m,INR 949,24 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Jamna Travels-Jammu,AshokLeyland Stile A/C,23:45,05:15,05h 30m,INR 799,18 Seats available,3.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:40,04h 55m,INR 499,31 Seats available,4.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),23:45,05:15,05h 30m,INR 499,31 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:45,04h 00m,INR 839,35 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Perfect Holiday,A/C Seater / Sleeper (2+2),03:10,09:05,05h 55m,INR 699,42 Seats available, ,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),20:05,23:45,03h 40m,1085,31 Seats available,2.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Perfect Holiday,A/C Sleeper (2+2),23:50,04:30,04h 40m,899,41 Seats available,2.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Just kailash,A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,539,46 Seats available,2.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
RAJDHANI TRANSPORT,NON A/C Seater (2+3),06:34,12:30,05h 56m,INR 330,51 Seats available,2.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
RAJDHANI TRANSPORT,NON A/C Seater (2+3),07:12,13:20,06h 08m,INR 330,51 Seats available,2.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
RAJDHANI TRANSPORT,NON A/C Seater (2+3),07:18,12:30,05h 12m,INR 330,51 Seats available,2.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:50,22:05,05h 15m,INR 949,53 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Travel Point,A/C Seater / Sleeper (2+2),19:15,23:30,04h 15m,632,44 Seats available,"1.6
8",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Lavish Travels,A/C Seater / Sleeper (2+2),19:35,01:15,05h 40m,719,40 Seats available,2.8,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
SL Choudhary travels,Bharath Benz A/C Sleeper (2+2),23:20,05:00,05h 40m,552,32 Seats available,2.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Shub Yatra Holidays,A/C Sleeper (2+2),00:45,05:15,04h 30m,2159,8 Seats available,3.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:00,02:00,05h 00m,INR 1362,10 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:15,02:00,04h 45m,INR 1981,3 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Awadh Travels,A/C Sleeper (2+2),23:40,04:00,04h 20m,1305,27 Seats available,3.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:55,03:40,03h 45m,INR 1354,19 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),23:30,02:30,03h 00m,1349,40 Seats available,1.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,INR 699,23 Seats available,"4.3
48",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,721,22 Seats available,"4.7
18",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:20,07h 05m,779,14 Seats available,"4.0
5",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:15,01:45,07h 30m,701,12 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,01:50,07h 20m,INR 699,27 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,01:15,06h 25m,931,23 Seats available,"4.9
25",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,548,26 Seats available,"3.2
19",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:00,02:05,07h 05m,620,14 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,02:35,07h 05m,788,19 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,INR 720,10 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:00,01:00,06h 00m,647,16 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:00,03:05,07h 05m,874,29 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,627,14 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:15,01:15,06h 00m,1044,41 Seats available,3.1,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,03:10,07h 40m,789,32 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:45,02:45,07h 00m,675,37 Seats available,3.1,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,02:50,06h 50m,INR 799,36 Seats available,"4.8
34",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,809,36 Seats available,4.2,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,INR 432,36 Seats available,"4.6
22",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,13:25,02h 55m,540,21 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,13:40,03h 10m,INR 699,19 Seats available,"4.7
171",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,13:00,02h 30m,INR 699,19 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,14:00,03h 30m,540,21 Seats available,"4.2
16",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,INR 699,5 Seats available,"4.6
26",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:55,03h 25m,720,8 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,00:50,02h 50m,765,23 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,765,23 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:35,03h 35m,889,26 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:05,03h 05m,1069,31 Seats available,3.5,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,INR 699,3 Seats available,"4.8
12",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:10,02h 40m,745,21 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,768,27 Seats available,"4.6
93",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:15,02h 45m,810,26 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),13:00,16:59,03h 59m,INR 665.71,25 Seats available,New,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:20,02h 50m,810,26 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,922,18 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,01:45,03h 45m,1102,4 Seats available,"4.7
24",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:25,02:30,05h 05m,1341,21 Seats available,3.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165962,HVAC Seater (2+3),13:40,19:30,05h 50m,INR 447.6,46 Seats available,"3.9
82",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
HRTC - 6704,Ordinary 3+2 Non AC Seater,17:30,00:15,06h 45m,INR 314,36 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:30,06:00,04h 30m,INR 720,1 Seat available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),03:55,08:55,05h 00m,719,13 Seats available,"3.3
20",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
City Land Travels,A/C Seater/Sleeper (2+1),04:15,09:00,04h 45m,720,15 Seats available,"3.0
19",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:20,09:30,05h 10m,INR 600,8 Seats available,"4.6
95",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:25,05h 25m,INR 899,25 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:40,05h 10m,INR 1249,1 Seat available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:15,05h 15m,INR 699,6 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Zimindara Travels,AC Sleeper (2+1),23:00,04:30,05h 30m,INR 749,28 Seats available,"3.7
52",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),23:30,04:30,05h 00m,INR 1049,9 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,INR 1099,24 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,05:01,05h 06m,810,19 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,05:35,05h 40m,INR 1099,19 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,06:30,06h 35m,INR 999,37 Seats available,"4.7
43",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),00:20,04:30,04h 10m,1079,1 Seat available,2.7,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Om Sidh Express,Volvo A/C Semi Sleeper (2+2),23:55,03:00,03h 05m,523,31 Seats available,"1.5
4",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
City Land Travels,Bharat Benz (2+2),23:59,05:00,05h 01m,943,31 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
